date,home_team,away_team,home_score,away_score,tournament,city,country,neutral,home_team_clean,away_team_clean,result
1997-12-15,United Arab Emirates,South Africa,1,0,Confederations Cup,,Saudi Arabia,True,United Arab Emirates,South Africa,home_win
1997-12-15,Uruguay,Czechia,2,1,Confederations Cup,,Saudi Arabia,True,Uruguay,Czechia,home_win
1997-12-16,Brazil,Mexico,3,2,Confederations Cup,,Saudi Arabia,True,Brazil,Mexico,home_win
1997-12-16,Saudi Arabia,Australia,1,0,Confederations Cup,,Saudi Arabia,False,Saudi Arabia,Australia,home_win
1997-12-17,Uruguay,South Africa,4,3,Confederations Cup,,Saudi Arabia,True,Uruguay,South Africa,home_win
1997-12-18,Egypt,Togo,7,2,Friendly,,Egypt,False,Egypt,Togo,home_win
1997-12-19,Australia,Uruguay,1,0,Confederations Cup,,Saudi Arabia,True,Australia,Uruguay,home_win
1997-12-19,Brazil,Czechia,2,0,Confederations Cup,,Saudi Arabia,True,Brazil,Czechia,home_win
1997-12-20,Egypt,Algeria,1,2,Friendly,,Egypt,False,Egypt,Algeria,away_win
1997-12-21,Brazil,Australia,6,0,Confederations Cup,,Saudi Arabia,True,Brazil,Australia,home_win
1997-12-21,Czechia,Uruguay,1,0,Confederations Cup,,Saudi Arabia,True,Czechia,Uruguay,home_win
1997-12-22,Egypt,Cameroon,2,0,Friendly,,Egypt,False,Egypt,Cameroon,home_win
1997-12-22,Togo,Algeria,1,0,Friendly,,Egypt,True,Togo,Algeria,home_win
1997-12-24,Egypt,Algeria,1,2,Friendly,,Egypt,False,Egypt,Algeria,away_win
1997-12-27,Burkina Faso,Ivory Coast,2,0,Friendly,,Burkina Faso,False,Burkina Faso,Côte d'Ivoire,home_win
1997-12-31,Syria,Jordan,0,0,Friendly,,Syria,False,Syria,Jordan,draw
1997-12-31,Jordan,Syria,0,0,Friendly,,Jordan,False,Jordan,Syria,draw
1998-01-14,Ghana,Mozambique,0,0,Friendly,,Ghana,False,Ghana,Mozambique,draw
1998-01-14,Morocco,Angola,2,1,Friendly,,Morocco,False,Morocco,Angola,home_win
1998-01-19,Ghana,Mozambique,3,1,Friendly,,Ghana,False,Ghana,Mozambique,home_win
1998-01-24,United States,Sweden,1,0,Friendly,,United States,False,USA,Sweden,home_win
1998-01-24,Namibia,South Africa,3,2,COSAFA Cup,,Namibia,False,Namibia,South Africa,home_win
1998-01-25,Thailand,Egypt,1,1,King's Cup,,Thailand,False,Thailand,Egypt,draw
1998-01-27,South Korea,Egypt,2,0,King's Cup,,Thailand,True,Korea Republic,Egypt,home_win
1998-01-28,Tunisia,Yugoslavia,0,3,Friendly,,Tunisia,False,Tunisia,Yugoslavia,away_win
1998-01-28,France,Spain,1,0,Friendly,,France,False,France,Spain,home_win
1998-01-28,Nigeria,Iran,1,0,Friendly tournament,,Hong Kong,True,Nigeria,IR Iran,home_win
1998-01-29,Ivory Coast,Mozambique,4,1,Friendly,,Ivory Coast,False,Côte d'Ivoire,Mozambique,home_win
1998-01-29,Thailand,South Korea,0,2,King's Cup,,Thailand,False,Thailand,Korea Republic,away_win
1998-01-31,Chile,Iran,1,1,Friendly tournament,,Hong Kong,True,Chile,IR Iran,draw
1998-01-31,Egypt,South Korea,1,1,King's Cup,,Thailand,True,Egypt,Korea Republic,draw
1998-01-31,Tunisia,Guinea,4,1,Friendly,,Tunisia,False,Tunisia,Guinea,home_win
1998-02-01,United States,Cuba,3,0,CONCACAF Championship,,United States,False,USA,Cuba,home_win
1998-02-01,Ivory Coast,Cameroon,1,0,Friendly,,Ivory Coast,False,Côte d'Ivoire,Cameroon,home_win
1998-02-03,Brazil,Jamaica,0,0,CONCACAF Championship,,United States,True,Brazil,Jamaica,draw
1998-02-04,Mali,Tunisia,0,1,Friendly,,Mali,False,Mali,Tunisia,away_win
1998-02-04,Mexico,Trinidad and Tobago,4,2,CONCACAF Championship,,United States,True,Mexico,Trinidad and Tobago,home_win
1998-02-04,New Zealand,Chile,0,0,Friendly,,New Zealand,False,New Zealand,Chile,draw
1998-02-05,Morocco,Niger,3,0,Friendly,,Morocco,False,Morocco,Niger,home_win
1998-02-05,Brazil,Guatemala,1,1,CONCACAF Championship,,United States,True,Brazil,Guatemala,draw
1998-02-07,Mexico,Honduras,2,0,CONCACAF Championship,,United States,True,Mexico,Honduras,home_win
1998-02-07,United States,Costa Rica,2,1,CONCACAF Championship,,United States,False,USA,Costa Rica,home_win
1998-02-07,Australia,Chile,0,1,Friendly,,Australia,False,Australia,Chile,away_win
1998-02-07,New Zealand,South Korea,0,1,Friendly,,New Zealand,False,New Zealand,Korea Republic,away_win
1998-02-08,Paraguay,Poland,4,0,Friendly,,Paraguay,False,Paraguay,Poland,home_win
1998-02-08,Guinea,Algeria,1,0,African Nations Cup,,Burkina Faso,True,Guinea,Algeria,home_win
1998-02-08,Ivory Coast,Namibia,4,3,African Nations Cup,,Burkina Faso,True,Côte d'Ivoire,Namibia,home_win
1998-02-08,Angola,South Africa,0,0,African Nations Cup,,Burkina Faso,True,Angola,South Africa,draw
1998-02-08,Brazil,El Salvador,4,0,CONCACAF Championship,,United States,True,Brazil,El Salvador,home_win
1998-02-09,Ghana,Tunisia,2,0,African Nations Cup,,Burkina Faso,True,Ghana,Tunisia,home_win
1998-02-09,Morocco,Zambia,1,1,African Nations Cup,,Burkina Faso,True,Morocco,Zambia,draw
1998-02-10,Egypt,Mozambique,2,0,African Nations Cup,,Burkina Faso,True,Egypt,Mozambique,home_win
1998-02-10,United States,Brazil,1,0,CONCACAF Championship,,United States,False,USA,Brazil,home_win
1998-02-11,Australia,South Korea,1,0,Friendly,,Australia,False,Australia,Korea Republic,home_win
1998-02-11,Ivory Coast,South Africa,1,1,African Nations Cup,,Burkina Faso,True,Côte d'Ivoire,South Africa,draw
1998-02-11,Burkina Faso,Algeria,2,1,African Nations Cup,,Burkina Faso,False,Burkina Faso,Algeria,home_win
1998-02-11,England,Chile,0,2,Friendly,,England,False,England,Chile,away_win
1998-02-12,Tunisia,DR Congo,2,1,African Nations Cup,,Burkina Faso,True,Tunisia,DR Congo,home_win
1998-02-12,Togo,Ghana,2,1,African Nations Cup,,Burkina Faso,True,Togo,Ghana,home_win
1998-02-12,Mexico,Jamaica,1,0,CONCACAF Championship,,United States,True,Mexico,Jamaica,home_win
1998-02-13,Morocco,Mozambique,3,0,African Nations Cup,,Burkina Faso,True,Morocco,Mozambique,home_win
1998-02-13,Egypt,Zambia,4,0,African Nations Cup,,Burkina Faso,True,Egypt,Zambia,home_win
1998-02-15,Brazil,Jamaica,1,0,CONCACAF Championship,,United States,True,Brazil,Jamaica,home_win
1998-02-15,United States,Mexico,0,1,CONCACAF Championship,,United States,False,USA,Mexico,away_win
1998-02-15,Cameroon,Algeria,2,1,African Nations Cup,,Burkina Faso,True,Cameroon,Algeria,home_win
1998-02-15,Australia,Japan,0,3,Friendly,,Australia,False,Australia,Japan,away_win
1998-02-16,South Africa,Namibia,4,1,African Nations Cup,,Burkina Faso,True,South Africa,Namibia,home_win
1998-02-16,DR Congo,Ghana,1,0,African Nations Cup,,Burkina Faso,True,DR Congo,Ghana,home_win
1998-02-16,Tunisia,Togo,3,1,African Nations Cup,,Burkina Faso,True,Tunisia,Togo,home_win
1998-02-16,Ivory Coast,Angola,5,2,African Nations Cup,,Burkina Faso,True,Côte d'Ivoire,Angola,home_win
1998-02-17,Morocco,Egypt,1,0,African Nations Cup,,Burkina Faso,True,Morocco,Egypt,home_win
1998-02-18,Oman,Germany,0,2,Friendly,,Oman,False,Oman,Germany,away_win
1998-02-21,Egypt,Ivory Coast,0,0,African Nations Cup,,Burkina Faso,True,Egypt,Côte d'Ivoire,draw
1998-02-21,Burkina Faso,Tunisia,1,1,African Nations Cup,,Burkina Faso,False,Burkina Faso,Tunisia,draw
1998-02-21,United States,Netherlands,0,2,Friendly,,United States,False,USA,Netherlands,away_win
1998-02-22,Saudi Arabia,Germany,0,3,Friendly,,Saudi Arabia,False,Saudi Arabia,Germany,away_win
1998-02-22,South Africa,Morocco,2,1,African Nations Cup,,Burkina Faso,True,South Africa,Morocco,home_win
1998-02-24,Argentina,Yugoslavia,3,1,Friendly,,Argentina,False,Argentina,Yugoslavia,home_win
1998-02-24,Netherlands,Mexico,3,2,Friendly,,United States,True,Netherlands,Mexico,home_win
1998-02-25,South Africa,DR Congo,2,1,African Nations Cup,,Burkina Faso,True,South Africa,DR Congo,home_win
1998-02-25,Burkina Faso,Egypt,0,2,African Nations Cup,,Burkina Faso,False,Burkina Faso,Egypt,away_win
1998-02-25,France,Norway,3,3,Friendly,,France,False,France,Norway,draw
1998-02-25,Belgium,United States,2,0,Friendly,,Belgium,False,Belgium,USA,home_win
1998-02-28,Egypt,South Africa,2,0,African Nations Cup,,Burkina Faso,True,Egypt,South Africa,home_win
1998-03-01,Japan,South Korea,2,1,Dynasty Cup,,Japan,False,Japan,Korea Republic,home_win
1998-03-04,South Korea,China,2,1,Dynasty Cup,,Japan,True,Korea Republic,China,home_win
1998-03-07,Japan,China,0,2,Dynasty Cup,,Japan,False,Japan,China,away_win
1998-03-10,Argentina,Bulgaria,2,0,Friendly,,Argentina,False,Argentina,Bulgaria,home_win
1998-03-11,Haiti,Puerto Rico,4,0,CONCACAF Ch & Car Cup q,,Haiti,False,Haiti,Puerto Rico,home_win
1998-03-14,United States,Paraguay,2,2,Friendly,,United States,False,USA,Paraguay,draw
1998-03-15,Haiti,Dominican Republic,5,0,CONCACAF Ch & Car Cup q,,Haiti,False,Haiti,Dominican Republic,home_win
1998-03-18,Mexico,Paraguay,1,1,Friendly,,Mexico,False,Mexico,Paraguay,draw
1998-03-25,Austria,Hungary,2,3,Friendly,,Austria,False,Austria,Hungary,away_win
1998-03-25,Germany,Brazil,1,2,Friendly,,Germany,False,Germany,Brazil,away_win
1998-03-25,Colombia,Yugoslavia,0,0,Friendly,,Colombia,False,Colombia,Yugoslavia,draw
1998-03-25,Scotland,Denmark,0,1,Friendly,,Scotland,False,Scotland,Denmark,away_win
1998-03-25,Belgium,Norway,2,2,Friendly,,Belgium,False,Belgium,Norway,draw
1998-03-25,Spain,Sweden,4,0,Friendly,,Spain,False,Spain,Sweden,home_win
1998-03-25,Russia,France,1,0,Friendly,,Russia,False,Russia,France,home_win
1998-03-25,Switzerland,England,1,1,Friendly,,Switzerland,False,Switzerland,England,draw
1998-03-29,Colombia,Paraguay,1,1,Friendly,,United States,True,Colombia,Paraguay,draw
1998-04-01,South Korea,Japan,2,1,Friendly,,South Korea,False,Korea Republic,Japan,home_win
1998-04-14,Iran,Kuwait,1,1,Friendly,,Iran,False,IR Iran,Kuwait,draw
1998-04-15,Mexico,Peru,1,0,Friendly,,United States,True,Mexico,Peru,home_win
1998-04-15,Slovakia,South Korea,0,0,Friendly,,Slovakia,False,Slovakia,Korea Republic,draw
1998-04-15,Israel,Argentina,2,1,Friendly,,Israel,False,Israel,Argentina,home_win
1998-04-18,Macedonia,South Korea,2,2,Friendly,,Macedonia,False,Macedonia,Korea Republic,draw
1998-04-20,Iran,Hungary,0,2,Friendly tournament,,Iran,False,IR Iran,Hungary,away_win
1998-04-22,Bulgaria,Morocco,2,1,Friendly,,Bulgaria,False,Bulgaria,Morocco,home_win
1998-04-22,Ireland,Argentina,0,2,Friendly,,Ireland,False,Ireland,Argentina,away_win
1998-04-22,Austria,United States,0,3,Friendly,,Austria,False,Austria,USA,away_win
1998-04-22,Scotland,Finland,1,1,Friendly,,Scotland,False,Scotland,Finland,draw
1998-04-22,Yugoslavia,South Korea,3,1,Friendly,,Yugoslavia,False,Yugoslavia,Korea Republic,home_win
1998-04-22,Iran,Jamaica,1,0,Friendly tournament,,Iran,False,IR Iran,Jamaica,home_win
1998-04-22,Italy,Paraguay,3,1,Friendly,,Italy,False,Italy,Paraguay,home_win
1998-04-22,Germany,Nigeria,1,0,Friendly,,Germany,False,Germany,Nigeria,home_win
1998-04-22,England,Portugal,3,0,Friendly,,England,False,England,Portugal,home_win
1998-04-22,Denmark,Norway,0,2,Friendly,,Denmark,False,Denmark,Norway,away_win
1998-04-22,Croatia,Poland,4,1,Friendly,,Croatia,False,Croatia,Poland,home_win
1998-04-22,Northern Ireland,Switzerland,1,0,Friendly,,Northern Ireland,False,Northern Ireland,Switzerland,home_win
1998-04-22,Sweden,France,0,0,Friendly,,Sweden,False,Sweden,France,draw
1998-04-22,Belgium,Romania,1,1,Friendly,,Belgium,False,Belgium,Romania,draw
1998-04-22,Chile,Colombia,2,2,Friendly,,Chile,False,Chile,Colombia,draw
1998-04-24,Azerbaijan,Uzbekistan,2,1,Friendly,,Azerbaijan,False,Azerbaijan,Uzbekistan,home_win
1998-04-29,Brazil,Argentina,0,1,Friendly,,Brazil,False,Brazil,Argentina,away_win
1998-05-02,Tunisia,Georgia,1,1,Friendly,,Tunisia,False,Tunisia,Georgia,draw
1998-05-04,Jamaica,Saudi Arabia,0,0,Friendly,,France,True,Jamaica,Saudi Arabia,draw
1998-05-09,Saudi Arabia,Trinidad and Tobago,2,1,Friendly,,France,True,Saudi Arabia,Trinidad and Tobago,home_win
1998-05-09,Mexico,Estonia,6,0,Friendly,,Italy,True,Mexico,Estonia,home_win
1998-05-13,Iceland,Saudi Arabia,1,1,Friendly,,France,True,Iceland,Saudi Arabia,draw
1998-05-14,Argentina,Bosnia and Herzegovina,5,0,Friendly,,Argentina,False,Argentina,Bosnia and Herzegovina,home_win
1998-05-16,United States,Macedonia,0,0,Friendly,,United States,False,USA,Macedonia,draw
1998-05-16,South Korea,Jamaica,2,1,Friendly,,South Korea,False,Korea Republic,Jamaica,home_win
1998-05-17,Japan,Paraguay,1,1,Friendly tournament,,Japan,False,Japan,Paraguay,draw
1998-05-17,Saudi Arabia,Namibia,2,1,Friendly,,France,True,Saudi Arabia,Namibia,home_win
1998-05-18,Canada,Macedonia,1,0,Friendly,,Canada,False,Canada,Macedonia,home_win
1998-05-19,South Korea,Jamaica,0,0,Friendly,,South Korea,False,Korea Republic,Jamaica,draw
1998-05-19,Argentina,Chile,1,0,Friendly,,Argentina,False,Argentina,Chile,home_win
1998-05-20,South Africa,Zambia,1,1,Friendly,,South Africa,False,South Africa,Zambia,draw
1998-05-20,Norway,Mexico,5,2,Friendly,,Norway,False,Norway,Mexico,home_win
1998-05-21,Czechia,Paraguay,1,0,Friendly tournament,,Japan,True,Czechia,Paraguay,home_win
1998-05-23,England,Saudi Arabia,0,0,Friendly,,England,False,England,Saudi Arabia,draw
1998-05-23,Colombia,Scotland,2,2,Friendly,,United States,True,Colombia,Scotland,draw
1998-05-23,Ireland,Mexico,0,0,Friendly,,Ireland,False,Ireland,Mexico,draw
1998-05-24,Japan,Czechia,0,0,Friendly tournament,,Japan,False,Japan,Czechia,draw
1998-05-24,United States,Kuwait,2,0,Friendly,,United States,False,USA,Kuwait,home_win
1998-05-24,Chile,Uruguay,2,2,Friendly,,Chile,False,Chile,Uruguay,draw
1998-05-25,Argentina,South Africa,2,0,Friendly,,Argentina,False,Argentina,South Africa,home_win
1998-05-27,France,Belgium,1,0,Friendly tournament,,Morocco,True,France,Belgium,home_win
1998-05-27,Finland,Germany,0,0,Friendly,,Finland,False,Finland,Germany,draw
1998-05-27,Netherlands,Cameroon,0,0,Friendly,,Netherlands,False,Netherlands,Cameroon,draw
1998-05-27,Austria,Tunisia,2,1,Friendly,,Austria,False,Austria,Tunisia,home_win
1998-05-27,Morocco,England,0,1,Friendly tournament,,Morocco,False,Morocco,England,away_win
1998-05-27,South Korea,Czechia,2,2,Friendly,,South Korea,False,Korea Republic,Czechia,draw
1998-05-27,Norway,Saudi Arabia,6,0,Friendly,,Norway,False,Norway,Saudi Arabia,home_win
1998-05-29,Croatia,Slovakia,1,2,Friendly,,Croatia,False,Croatia,Slovakia,away_win
1998-05-29,Belgium,England,0,0,Friendly tournament,,Morocco,True,Belgium,England,draw
1998-05-29,Morocco,France,2,2,Friendly tournament,,Morocco,False,Morocco,France,draw
1998-05-30,Germany,Colombia,3,1,Friendly,,Germany,False,Germany,Colombia,home_win
1998-05-30,United States,Scotland,0,0,Friendly,,United States,False,USA,Scotland,draw
1998-05-31,Mexico,Japan,2,1,Friendly,,Switzerland,True,Mexico,Japan,home_win
1998-05-31,Chile,Tunisia,3,2,Friendly,,France,True,Chile,Tunisia,home_win
1998-06-01,Netherlands,Paraguay,5,1,Friendly,,Netherlands,False,Netherlands,Paraguay,home_win
1998-06-02,Austria,Liechtenstein,6,0,Friendly,,Austria,False,Austria,Liechtenstein,home_win
1998-06-03,Brazil,Andorra,3,0,Friendly,,France,True,Brazil,Andorra,home_win
1998-06-03,Yugoslavia,Japan,1,0,Friendly,,Switzerland,True,Yugoslavia,Japan,home_win
1998-06-03,Croatia,Iran,2,0,Friendly,,Croatia,False,Croatia,IR Iran,home_win
1998-06-03,Mexico,Saudi Arabia,0,0,Friendly,,France,True,Mexico,Saudi Arabia,draw
1998-06-03,Belgium,Colombia,2,0,Friendly,,Belgium,False,Belgium,Colombia,home_win
1998-06-03,Spain,Northern Ireland,4,1,Friendly,,Spain,False,Spain,Northern Ireland,home_win
1998-06-03,Romania,Paraguay,3,2,Friendly,,Romania,False,Romania,Paraguay,home_win
1998-06-04,Chile,Morocco,1,1,Friendly,,France,True,Chile,Morocco,draw
1998-06-04,South Korea,China,1,1,Friendly,,South Korea,False,Korea Republic,China,draw
1998-06-05,Finland,France,0,1,Friendly,,Finland,False,Finland,France,away_win
1998-06-05,Germany,Luxembourg,7,0,Friendly,,Germany,False,Germany,Luxembourg,home_win
1998-06-05,Netherlands,Nigeria,5,1,Friendly,,Netherlands,False,Netherlands,Nigeria,home_win
1998-06-05,Bulgaria,Algeria,2,0,Friendly,,Bulgaria,False,Bulgaria,Algeria,home_win
1998-06-06,Croatia,Australia,7,0,Friendly,,Croatia,False,Croatia,Australia,home_win
1998-06-06,Iceland,South Africa,1,1,Friendly,,Germany,True,Iceland,South Africa,draw
1998-06-06,Switzerland,Yugoslavia,1,1,Friendly,,Switzerland,False,Switzerland,Yugoslavia,draw
1998-06-06,Belgium,Paraguay,1,0,Friendly,,Belgium,False,Belgium,Paraguay,home_win
1998-06-06,Tunisia,Wales,4,0,Friendly,,Tunisia,False,Tunisia,Wales,home_win
1998-06-10,Brazil,Scotland,2,1,World Cup,,France,True,Brazil,Scotland,home_win
1998-06-10,Morocco,Norway,2,2,World Cup,,France,True,Morocco,Norway,draw
1998-06-11,Austria,Cameroon,1,1,World Cup,,France,True,Austria,Cameroon,draw
1998-06-12,Bulgaria,Paraguay,0,0,World Cup,,France,True,Bulgaria,Paraguay,draw
1998-06-12,Denmark,Saudi Arabia,1,0,World Cup,,France,True,Denmark,Saudi Arabia,home_win
1998-06-12,France,South Africa,3,0,World Cup,,France,False,France,South Africa,home_win
1998-06-13,Mexico,South Korea,3,1,World Cup,,France,True,Mexico,Korea Republic,home_win
1998-06-13,Nigeria,Spain,3,2,World Cup,,France,True,Nigeria,Spain,home_win
1998-06-13,Belgium,Netherlands,0,0,World Cup,,France,True,Belgium,Netherlands,draw
1998-06-14,Argentina,Japan,1,0,World Cup,,France,True,Argentina,Japan,home_win
1998-06-14,Yugoslavia,Iran,1,0,World Cup,,France,True,Yugoslavia,IR Iran,home_win
1998-06-14,Croatia,Jamaica,3,1,World Cup,,France,True,Croatia,Jamaica,home_win
1998-06-15,England,Tunisia,2,0,World Cup,,France,True,England,Tunisia,home_win
1998-06-15,Romania,Colombia,1,0,World Cup,,France,True,Romania,Colombia,home_win
1998-06-15,Germany,United States,2,0,World Cup,,France,True,Germany,USA,home_win
1998-06-16,Brazil,Morocco,3,0,World Cup,,France,True,Brazil,Morocco,home_win
1998-06-16,Norway,Scotland,1,1,World Cup,,France,True,Norway,Scotland,draw
1998-06-17,Austria,Chile,1,1,World Cup,,France,True,Austria,Chile,draw
1998-06-18,France,Saudi Arabia,4,0,World Cup,,France,False,France,Saudi Arabia,home_win
1998-06-18,Denmark,South Africa,1,1,World Cup,,France,True,Denmark,South Africa,draw
1998-06-19,Paraguay,Spain,0,0,World Cup,,France,True,Paraguay,Spain,draw
1998-06-20,Croatia,Japan,1,0,World Cup,,France,True,Croatia,Japan,home_win
1998-06-20,Belgium,Mexico,2,2,World Cup,,France,True,Belgium,Mexico,draw
1998-06-20,Netherlands,South Korea,5,0,World Cup,,France,True,Netherlands,Korea Republic,home_win
1998-06-21,Argentina,Jamaica,5,0,World Cup,,France,True,Argentina,Jamaica,home_win
1998-06-21,Germany,Yugoslavia,2,2,World Cup,,France,True,Germany,Yugoslavia,draw
1998-06-21,Iran,United States,2,1,World Cup,,France,True,IR Iran,USA,home_win
1998-06-22,Colombia,Tunisia,1,0,World Cup,,France,True,Colombia,Tunisia,home_win
1998-06-22,Romania,England,2,1,World Cup,,France,True,Romania,England,home_win
1998-06-23,Norway,Brazil,2,1,World Cup,,France,True,Norway,Brazil,home_win
1998-06-23,Italy,Austria,2,1,World Cup,,France,True,Italy,Austria,home_win
1998-06-23,Morocco,Scotland,3,0,World Cup,,France,True,Morocco,Scotland,home_win
1998-06-24,Saudi Arabia,South Africa,2,2,World Cup,,France,True,Saudi Arabia,South Africa,draw
1998-06-24,Paraguay,Nigeria,3,1,World Cup,,France,True,Paraguay,Nigeria,home_win
1998-06-24,France,Denmark,2,1,World Cup,,France,False,France,Denmark,home_win
1998-06-24,Spain,Bulgaria,6,1,World Cup,,France,True,Spain,Bulgaria,home_win
1998-06-25,Belgium,South Korea,1,1,World Cup,,France,True,Belgium,Korea Republic,draw
1998-06-25,Yugoslavia,United States,1,0,World Cup,,France,True,Yugoslavia,USA,home_win
1998-06-25,Germany,Iran,2,0,World Cup,,France,True,Germany,IR Iran,home_win
1998-06-25,Mexico,Netherlands,2,2,World Cup,,France,True,Mexico,Netherlands,draw
1998-06-26,England,Colombia,2,0,World Cup,,France,True,England,Colombia,home_win
1998-06-26,Argentina,Croatia,1,0,World Cup,,France,True,Argentina,Croatia,home_win
1998-06-26,Romania,Tunisia,1,1,World Cup,,France,True,Romania,Tunisia,draw
1998-06-26,Jamaica,Japan,2,1,World Cup,,France,True,Jamaica,Japan,home_win
1998-06-27,Brazil,Chile,4,1,World Cup,,France,True,Brazil,Chile,home_win
1998-06-27,Italy,Norway,1,0,World Cup,,France,True,Italy,Norway,home_win
1998-06-28,France,Paraguay,1,0,World Cup,,France,False,France,Paraguay,home_win
1998-06-29,Netherlands,Yugoslavia,2,1,World Cup,,France,True,Netherlands,Yugoslavia,home_win
1998-06-29,Germany,Mexico,2,1,World Cup,,France,True,Germany,Mexico,home_win
1998-06-30,Croatia,Romania,1,0,World Cup,,France,True,Croatia,Romania,home_win
1998-06-30,Argentina,England,2,2,World Cup,,France,True,Argentina,England,draw
1998-07-03,France,Italy,0,0,World Cup,,France,False,France,Italy,draw
1998-07-03,Brazil,Denmark,3,2,World Cup,,France,True,Brazil,Denmark,home_win
1998-07-04,Netherlands,Argentina,2,1,World Cup,,France,True,Netherlands,Argentina,home_win
1998-07-04,Croatia,Germany,3,0,World Cup,,France,True,Croatia,Germany,home_win
1998-07-07,Brazil,Netherlands,1,1,World Cup,,France,True,Brazil,Netherlands,draw
1998-07-08,China,Uzbekistan,3,1,Friendly,,China,False,China,Uzbekistan,home_win
1998-07-08,France,Croatia,2,1,World Cup,,France,False,France,Croatia,home_win
1998-07-11,Croatia,Netherlands,2,1,World Cup,,France,True,Croatia,Netherlands,home_win
1998-07-12,France,Brazil,3,0,World Cup,,France,False,France,Brazil,home_win
1998-07-20,Syria,Jordan,3,0,Arab Cup qualifier,,Lebanon,True,Syria,Jordan,home_win
