model,absolute_goal_error
XGBoost Regressor,1.0060851275920868
XGBoost Regressor,2.2065877318382263
XGBoost Regressor,3.050263285636902
XGBoost Regressor,1.501178801059723
XGBoost Regressor,1.1907133758068085
XGBoost Regressor,0.7638874650001526
XGBoost Regressor,1.308203101158142
XGBoost Regressor,2.8055336475372314
XGBoost Regressor,0.8446560502052307
XGBoost Regressor,0.8783348798751831
XGBoost Regressor,1.1111154854297638
XGBoost Regressor,0.6351608037948608
XGBoost Regressor,1.7342901527881622
XGBoost Regressor,1.6823485493659973
XGBoost Regressor,1.8490611910820007
XGBoost Regressor,1.748555064201355
XGBoost Regressor,0.9209930300712585
XGBoost Regressor,1.0362468361854553
XGBoost Regressor,3.106569856405258
XGBoost Regressor,1.4046311974525452
XGBoost Regressor,2.2986976504325867
XGBoost Regressor,2.2490474581718445
XGBoost Regressor,1.508776843547821
XGBoost Regressor,0.6820995807647705
XGBoost Regressor,1.8641202449798584
XGBoost Regressor,1.4719715118408203
XGBoost Regressor,1.3154292106628418
XGBoost Regressor,2.0793588757514954
XGBoost Regressor,2.792342782020569
XGBoost Regressor,0.5240014791488647
XGBoost Regressor,0.35035133361816406
XGBoost Regressor,3.78378564119339
XGBoost Regressor,1.0574730336666107
XGBoost Regressor,1.3480366468429565
XGBoost Regressor,4.165987014770508
XGBoost Regressor,1.9434598684310913
XGBoost Regressor,1.4886341094970703
XGBoost Regressor,3.463935136795044
XGBoost Regressor,3.9337572753429413
XGBoost Regressor,5.216100633144379
XGBoost Regressor,1.6820703148841858
XGBoost Regressor,0.5911840200424194
XGBoost Regressor,0.6216725707054138
XGBoost Regressor,1.2475292682647705
XGBoost Regressor,0.7589277029037476
XGBoost Regressor,0.6426157355308533
XGBoost Regressor,1.6611271500587463
XGBoost Regressor,4.586012482643127
XGBoost Regressor,0.6731559038162231
XGBoost Regressor,1.0181173086166382
XGBoost Regressor,0.857966959476471
XGBoost Regressor,3.99266254901886
XGBoost Regressor,1.3830384016036987
XGBoost Regressor,3.0451233983039856
XGBoost Regressor,1.8306305408477783
XGBoost Regressor,3.082798957824707
XGBoost Regressor,0.7590187788009644
XGBoost Regressor,1.5448374152183533
XGBoost Regressor,1.2742250561714172
XGBoost Regressor,2.721083343029022
XGBoost Regressor,2.8067898750305176
XGBoost Regressor,0.12049591541290283
XGBoost Regressor,1.6243285238742828
XGBoost Regressor,1.4636262655258179
XGBoost Regressor,1.6777278184890747
XGBoost Regressor,2.607961058616638
XGBoost Regressor,2.771068751811981
XGBoost Regressor,3.049178957939148
XGBoost Regressor,2.0565881729125977
XGBoost Regressor,1.482605516910553
XGBoost Regressor,5.637629151344299
XGBoost Regressor,1.9790747165679932
XGBoost Regressor,2.7982848286628723
XGBoost Regressor,3.5871471166610718
XGBoost Regressor,0.8659085631370544
XGBoost Regressor,2.0195955634117126
XGBoost Regressor,5.658572316169739
XGBoost Regressor,1.469336450099945
XGBoost Regressor,1.3591240048408508
XGBoost Regressor,2.64631724357605
XGBoost Regressor,2.0058698654174805
XGBoost Regressor,1.5989385843276978
XGBoost Regressor,1.0498266816139221
XGBoost Regressor,0.518047571182251
XGBoost Regressor,1.159705936908722
XGBoost Regressor,1.176308512687683
XGBoost Regressor,2.4796254634857178
XGBoost Regressor,1.7425169944763184
XGBoost Regressor,1.1706703305244446
XGBoost Regressor,1.372254729270935
XGBoost Regressor,3.133106231689453
XGBoost Regressor,3.614786982536316
XGBoost Regressor,1.314170241355896
XGBoost Regressor,0.9778283834457397
XGBoost Regressor,2.3714661598205566
XGBoost Regressor,2.5179167985916138
XGBoost Regressor,1.5866464972496033
XGBoost Regressor,2.349872350692749
XGBoost Regressor,1.887784481048584
XGBoost Regressor,5.219048619270325
XGBoost Regressor,2.188384771347046
XGBoost Regressor,1.5737158060073853
XGBoost Regressor,1.9553442001342773
XGBoost Regressor,0.9461385607719421
XGBoost Regressor,0.8898151516914368
XGBoost Regressor,2.6126559376716614
XGBoost Regressor,2.8050474524497986
XGBoost Regressor,2.2519593834877014
XGBoost Regressor,0.5710340738296509
XGBoost Regressor,3.3098028898239136
XGBoost Regressor,1.5369988679885864
XGBoost Regressor,1.7862868309020996
XGBoost Regressor,1.9806953072547913
XGBoost Regressor,3.4926401376724243
XGBoost Regressor,0.9826737642288208
XGBoost Regressor,2.203153073787689
XGBoost Regressor,0.7763512134552002
XGBoost Regressor,0.9144361317157745
XGBoost Regressor,1.8990185856819153
XGBoost Regressor,0.916708767414093
XGBoost Regressor,0.6320182681083679
XGBoost Regressor,0.431734561920166
XGBoost Regressor,2.297418236732483
XGBoost Regressor,1.001503050327301
XGBoost Regressor,0.6574469804763794
XGBoost Regressor,3.6071495413780212
XGBoost Regressor,0.5787120461463928
XGBoost Regressor,0.5078778266906738
XGBoost Regressor,1.1961707770824432
XGBoost Regressor,2.3562246561050415
XGBoost Regressor,1.813098818063736
XGBoost Regressor,0.8068970441818237
XGBoost Regressor,1.32474285364151
XGBoost Regressor,1.3671967387199402
XGBoost Regressor,0.7184901833534241
XGBoost Regressor,1.2299834191799164
XGBoost Regressor,1.0239925980567932
XGBoost Regressor,0.49219632148742676
XGBoost Regressor,1.2218760251998901
XGBoost Regressor,0.41804951429367065
XGBoost Regressor,0.7164483666419983
XGBoost Regressor,2.2868895530700684
XGBoost Regressor,1.1146615147590637
XGBoost Regressor,0.41281551122665405
XGBoost Regressor,0.6152878999710083
LightGBM Regressor,0.9792426428106706
LightGBM Regressor,1.1886971077337283
LightGBM Regressor,3.4374692794025066
LightGBM Regressor,0.8339296169802094
LightGBM Regressor,2.2390915224996437
LightGBM Regressor,0.6730973481999194
LightGBM Regressor,0.644328266548133
LightGBM Regressor,4.01400862285505
LightGBM Regressor,1.748718210239839
LightGBM Regressor,1.4183271866689002
LightGBM Regressor,1.6542917395864416
LightGBM Regressor,2.4723060476837295
LightGBM Regressor,1.774971630717334
LightGBM Regressor,2.3289086827790624
LightGBM Regressor,0.3355203531579344
LightGBM Regressor,1.33263198553062
LightGBM Regressor,2.221861787536267
LightGBM Regressor,1.4840342728153086
LightGBM Regressor,2.8833654761579233
LightGBM Regressor,1.6408168950487108
LightGBM Regressor,1.5903107126431533
LightGBM Regressor,2.478204246119036
LightGBM Regressor,0.595585420360775
LightGBM Regressor,1.8804232970135049
LightGBM Regressor,0.7584055360446879
LightGBM Regressor,0.6754581610870918
LightGBM Regressor,1.303746664688348
LightGBM Regressor,2.3120162490804845
LightGBM Regressor,0.6074059632690854
LightGBM Regressor,1.7748366050943036
LightGBM Regressor,2.478002536344427
LightGBM Regressor,1.2612887031045152
LightGBM Regressor,1.099192513317845
LightGBM Regressor,1.8573439525455335
LightGBM Regressor,2.8193062590781413
LightGBM Regressor,1.5984397164023396
LightGBM Regressor,2.952603248262997
LightGBM Regressor,1.768387102325801
LightGBM Regressor,1.561144581443041
LightGBM Regressor,0.4600680837060812
LightGBM Regressor,1.8954175176527233
LightGBM Regressor,3.5848307873532415
LightGBM Regressor,1.3650919655635667
LightGBM Regressor,0.9505300521932606
LightGBM Regressor,0.3600048412257776
LightGBM Regressor,1.6029746636037452
LightGBM Regressor,1.1088331132293532
LightGBM Regressor,0.7598651731578965
LightGBM Regressor,0.47856267543109937
LightGBM Regressor,2.642388370372115
LightGBM Regressor,0.47254762340147305
LightGBM Regressor,2.3378396109833424
LightGBM Regressor,0.3891735422338769
LightGBM Regressor,1.3701793869546537
LightGBM Regressor,1.3483501329808227
LightGBM Regressor,1.441288346121055
LightGBM Regressor,0.5765690333290712
LightGBM Regressor,0.5828354744770675
LightGBM Regressor,1.0288542502447053
LightGBM Regressor,2.0796632042759664
LightGBM Regressor,1.212907532489896
LightGBM Regressor,1.976450373118011
LightGBM Regressor,1.460099807172766
LightGBM Regressor,1.9292800185505616
LightGBM Regressor,0.6137526989919448
LightGBM Regressor,2.4626701051084208
LightGBM Regressor,5.53647881410579
LightGBM Regressor,0.6360936420746505
LightGBM Regressor,1.4101485692839466
LightGBM Regressor,2.0054314067802617
LightGBM Regressor,1.1826387090553059
LightGBM Regressor,2.1516278390758403
LightGBM Regressor,2.4787189607774387
LightGBM Regressor,5.659010365757461
LightGBM Regressor,1.4760708357029926
LightGBM Regressor,0.247094002825329
LightGBM Regressor,2.285205916017621
LightGBM Regressor,2.2268036478537945
LightGBM Regressor,1.1495542730810924
LightGBM Regressor,1.0701077399588903
LightGBM Regressor,1.8663891849952479
LightGBM Regressor,2.7278601556573348
LightGBM Regressor,0.7757133623699524
LightGBM Regressor,2.826174270783722
LightGBM Regressor,2.5972619596322595
LightGBM Regressor,0.7718656726886713
LightGBM Regressor,0.619884650000242
LightGBM Regressor,0.9636718555143504
LightGBM Regressor,0.8282023761431866
LightGBM Regressor,0.5804635446217804
LightGBM Regressor,1.0696742313056617
LightGBM Regressor,0.5084871699205911
LightGBM Regressor,2.7974238184181983
LightGBM Regressor,0.942335650970847
LightGBM Regressor,1.3091662710436343
LightGBM Regressor,3.092633883899757
LightGBM Regressor,0.8643635582666067
LightGBM Regressor,2.1234286191494625
LightGBM Regressor,0.8122566585739485
LightGBM Regressor,1.4905434656052257
LightGBM Regressor,1.5237082462550262
LightGBM Regressor,1.975488576266472
LightGBM Regressor,1.236954322395814
LightGBM Regressor,0.4669382083114112
LightGBM Regressor,1.6681331475517736
LightGBM Regressor,0.6586950687311891
LightGBM Regressor,2.1542311246530517
LightGBM Regressor,3.485344271869538
LightGBM Regressor,0.4932832982131219
LightGBM Regressor,0.3022272248822616
LightGBM Regressor,3.105279997828166
LightGBM Regressor,1.193788620082485
LightGBM Regressor,0.9437733429275151
LightGBM Regressor,0.9037565856111234
LightGBM Regressor,0.8874983522038553
LightGBM Regressor,1.254961333979363
LightGBM Regressor,1.144736289513439
LightGBM Regressor,2.2802627476433344
LightGBM Regressor,2.471679308715167
LightGBM Regressor,1.0153710088617331
LightGBM Regressor,2.840087312314418
LightGBM Regressor,4.350365391648086
LightGBM Regressor,1.7786032638925913
LightGBM Regressor,1.644215490570683
LightGBM Regressor,1.1016420388636012
LightGBM Regressor,0.7353172967830373
LightGBM Regressor,1.823987655428441
LightGBM Regressor,0.8809707047317874
LightGBM Regressor,0.8462874435760684
LightGBM Regressor,3.3456471704390145
LightGBM Regressor,0.7475894785949859
LightGBM Regressor,0.9848340518302854
LightGBM Regressor,1.1108177854893926
LightGBM Regressor,1.0180184583596625
LightGBM Regressor,0.7987834683690613
LightGBM Regressor,1.26954964059451
LightGBM Regressor,0.8819745211213526
LightGBM Regressor,1.4166701050542363
LightGBM Regressor,2.3830230210220344
LightGBM Regressor,1.1137139202528568
LightGBM Regressor,0.8163769271516942
LightGBM Regressor,0.9668794068765213
LightGBM Regressor,1.0929369699272997
LightGBM Regressor,1.4867422201948832
LightGBM Regressor,0.9730581631988594
LightGBM Regressor,1.3777891325571947
LightGBM Regressor,0.32081992678644555
LightGBM Regressor,2.380441143347176
LightGBM Regressor,1.5709450760677726
LightGBM Regressor,2.1535150712902857
LightGBM Regressor,1.2534502680154298
LightGBM Regressor,1.6435714878423848
LightGBM Regressor,0.8846577687807335
LightGBM Regressor,1.5840745933188574
LightGBM Regressor,3.178301252406712
LightGBM Regressor,1.626018606790875
LightGBM Regressor,2.2165202720494293
LightGBM Regressor,4.14706204960803
LightGBM Regressor,3.795131210899717
LightGBM Regressor,5.346774029920357
LightGBM Regressor,0.6403571502118439
LightGBM Regressor,3.148852324850971
LightGBM Regressor,1.2058649952535845
LightGBM Regressor,2.245235349314825
LightGBM Regressor,1.9538316729129703
LightGBM Regressor,0.8865985860231353
LightGBM Regressor,3.1288544144822423
LightGBM Regressor,0.2660536722029412
LightGBM Regressor,5.8508976198639004
LightGBM Regressor,0.9896727642109806
LightGBM Regressor,2.699283183034493
LightGBM Regressor,4.844511573090597
LightGBM Regressor,0.7623547167755966
LightGBM Regressor,1.2743590251547474
LightGBM Regressor,0.9220699372891821
LightGBM Regressor,2.0450316360056613
LightGBM Regressor,1.8240882911276
LightGBM Regressor,2.7579311793286463
LightGBM Regressor,0.9937365946357131
LightGBM Regressor,1.6111628108802054
LightGBM Regressor,1.894289562971041
LightGBM Regressor,3.2401754119038353
LightGBM Regressor,0.5838971845762873
LightGBM Regressor,2.6185069031830093
LightGBM Regressor,0.4995246681831307
LightGBM Regressor,1.6910551681632913
LightGBM Regressor,1.7787070857237086
LightGBM Regressor,0.9416153450685978
LightGBM Regressor,0.51902975595628
LightGBM Regressor,0.5683127109185886
LightGBM Regressor,1.4940637850593073
LightGBM Regressor,1.8102739813997797
LightGBM Regressor,2.3566923428355926
LightGBM Regressor,1.8523991922747873
LightGBM Regressor,0.6643528016368323
LightGBM Regressor,1.5066379776048113
LightGBM Regressor,2.8786957203885697
LightGBM Regressor,0.9209106016917992
LightGBM Regressor,1.617062330549678
LightGBM Regressor,2.3028665945815643
LightGBM Regressor,0.4014331653186072
LightGBM Regressor,2.3107707854069366
LightGBM Regressor,1.3664624298667025
LightGBM Regressor,5.2740208108981
LightGBM Regressor,3.3520988675563848
LightGBM Regressor,0.5311833794187608
LightGBM Regressor,0.6820911580584691
LightGBM Regressor,1.8862954404771324
LightGBM Regressor,2.5162133977765704
LightGBM Regressor,2.0023662030981453
LightGBM Regressor,2.4715537476695033
LightGBM Regressor,3.6084916046290596
LightGBM Regressor,3.032219023805877
LightGBM Regressor,3.742759324524962
LightGBM Regressor,1.2763283751070111
LightGBM Regressor,3.535013676017954
LightGBM Regressor,3.0175792547648648
LightGBM Regressor,0.7613576353701004
LightGBM Regressor,0.80822646021832
LightGBM Regressor,1.002246820257323
LightGBM Regressor,2.718543809192786
LightGBM Regressor,4.757512642159068
LightGBM Regressor,0.3263571529599306
LightGBM Regressor,0.919711322722624
LightGBM Regressor,0.4664147566222119
LightGBM Regressor,2.139016887106732
LightGBM Regressor,1.799451380283289
LightGBM Regressor,2.780241192510874
LightGBM Regressor,2.371023174435617
LightGBM Regressor,0.6544361840426163
LightGBM Regressor,2.0298844891576535
LightGBM Regressor,1.3835099152438481
LightGBM Regressor,2.6699285748989086
LightGBM Regressor,1.7381679572516024
LightGBM Regressor,1.3894106908821555
LightGBM Regressor,3.2200456678317155
LightGBM Regressor,1.43230803176679
LightGBM Regressor,2.2031144428135034
LightGBM Regressor,0.2843795534614919
LightGBM Regressor,0.6805690377917875
LightGBM Regressor,1.0585490445970958
LightGBM Regressor,1.2046375919290435
LightGBM Regressor,3.560745995653089
LightGBM Regressor,0.8730872224052209
LightGBM Regressor,1.6795694628308406
LightGBM Regressor,0.9577000142985459
LightGBM Regressor,2.5451817851776206
LightGBM Regressor,1.3296521682168854
LightGBM Regressor,0.9723376786012676
LightGBM Regressor,2.2231407030849195
LightGBM Regressor,1.2280756083102904
LightGBM Regressor,0.7620250747070472
LightGBM Regressor,2.5515656226179435
LightGBM Regressor,0.8316241538014981
LightGBM Regressor,1.6263230914916298
LightGBM Regressor,1.876715853809708
LightGBM Regressor,2.648183776134779
LightGBM Regressor,1.2430346042041083
LightGBM Regressor,0.5833252075194604
LightGBM Regressor,0.7863057226545667
LightGBM Regressor,2.2678155540339775
LightGBM Regressor,1.085242445992082
LightGBM Regressor,2.4304865124156514
LightGBM Regressor,1.857837527667769
LightGBM Regressor,0.5626287758491442
LightGBM Regressor,2.258198612425217
LightGBM Regressor,3.903200174998406
LightGBM Regressor,3.1919504273564905
LightGBM Regressor,2.3276650627083626
LightGBM Regressor,1.1361157020155122
LightGBM Regressor,1.0676857527520336
LightGBM Regressor,1.983808611735741
LightGBM Regressor,1.9153313014143563
LightGBM Regressor,1.2515278698600305
LightGBM Regressor,1.3454702465010275
LightGBM Regressor,2.912026873018339
LightGBM Regressor,0.9840691669863252
LightGBM Regressor,0.6612607828508974
LightGBM Regressor,1.6550881833603786
LightGBM Regressor,3.7425404651728713
LightGBM Regressor,0.7430151834134583
LightGBM Regressor,0.718357127187035
LightGBM Regressor,1.682560464216067
LightGBM Regressor,3.5522692591697353
LightGBM Regressor,0.927157895288809
LightGBM Regressor,2.692531468878885
LightGBM Regressor,0.5294810896537834
LightGBM Regressor,1.854316700331288
LightGBM Regressor,1.9296894365040678
LightGBM Regressor,1.4291704592162593
LightGBM Regressor,0.6567641378254563
LightGBM Regressor,1.0245643315913102
LightGBM Regressor,3.223560740951558
LightGBM Regressor,1.7645846660296551
LightGBM Regressor,1.0728911877154927
LightGBM Regressor,1.8234830768575225
LightGBM Regressor,1.2804824478030192
LightGBM Regressor,1.6163641785914784
LightGBM Regressor,3.088813753671105
LightGBM Regressor,1.5517099528843765
LightGBM Regressor,1.175503890649844
LightGBM Regressor,1.9093439916110957
LightGBM Regressor,0.6795175331704041
LightGBM Regressor,2.121467201354496
LightGBM Regressor,1.7000030544586677
LightGBM Regressor,1.3441348334173842
LightGBM Regressor,6.419773730966672
LightGBM Regressor,2.6466833849126385
LightGBM Regressor,1.6486183341201068
LightGBM Regressor,2.4366911201050465
LightGBM Regressor,1.0038800142629523
LightGBM Regressor,2.763051906259467
LightGBM Regressor,1.9611968358574672
LightGBM Regressor,1.4608918984908872
LightGBM Regressor,0.4324353189426587
LightGBM Regressor,2.8849347022477456
LightGBM Regressor,3.3519623155222398
LightGBM Regressor,1.5458701629750098
LightGBM Regressor,2.021615595712481
LightGBM Regressor,1.2545978987908395
LightGBM Regressor,0.9762982338516297
LightGBM Regressor,1.8850657654441565
LightGBM Regressor,3.011020082432438
LightGBM Regressor,5.958535121012424
LightGBM Regressor,1.0100111128557583
LightGBM Regressor,2.1341299788578034
LightGBM Regressor,1.7978949371616753
LightGBM Regressor,1.6708735842369737
LightGBM Regressor,2.040180491094202
LightGBM Regressor,1.3348655509305298
LightGBM Regressor,3.2857466847223593
LightGBM Regressor,3.0494796697212068
LightGBM Regressor,1.353473007659902
LightGBM Regressor,1.7009407049437117
LightGBM Regressor,2.990123648571699
LightGBM Regressor,0.24948395688571368
LightGBM Regressor,0.5771339984039618
LightGBM Regressor,1.7195510820920077
LightGBM Regressor,5.322849850875896
LightGBM Regressor,0.6660209054608623
LightGBM Regressor,1.3632563310947114
LightGBM Regressor,3.0921110878655664
LightGBM Regressor,1.216705829736168
LightGBM Regressor,1.3278040354533416
LightGBM Regressor,2.4176804996167265
LightGBM Regressor,1.347864492548345
LightGBM Regressor,1.2915817849237152
LightGBM Regressor,3.2676535813874947
LightGBM Regressor,2.514614578571618
LightGBM Regressor,1.1863681003485738
LightGBM Regressor,1.201427468757488
LightGBM Regressor,1.158953456480041
LightGBM Regressor,2.95908799363404
LightGBM Regressor,2.8119285566927408
LightGBM Regressor,1.2272838447899257
LightGBM Regressor,1.745701807376169
LightGBM Regressor,2.7651463836656514
LightGBM Regressor,2.2036660837046003
LightGBM Regressor,2.0977209865135404
LightGBM Regressor,2.518481405746338
LightGBM Regressor,1.7849888481578426
LightGBM Regressor,1.2154807052716021
LightGBM Regressor,2.045473715508143
LightGBM Regressor,1.3296231336579079
LightGBM Regressor,1.3446112968233932
LightGBM Regressor,1.3509531983703185
LightGBM Regressor,1.0159011421054023
LightGBM Regressor,2.9028519887774795
LightGBM Regressor,2.043763198660184
LightGBM Regressor,2.4392049198343013
LightGBM Regressor,3.554727022592691
LightGBM Regressor,2.8951016602483186
LightGBM Regressor,2.2139688831640942
LightGBM Regressor,1.6678615812042978
LightGBM Regressor,0.6255896657876363
LightGBM Regressor,1.4161127823573525
LightGBM Regressor,1.5608202410839427
LightGBM Regressor,4.063467281348705
LightGBM Regressor,0.8831346883221209
LightGBM Regressor,1.19110879071902
LightGBM Regressor,2.3106704961702764
LightGBM Regressor,2.6126125412859817
LightGBM Regressor,0.6230315200079977
LightGBM Regressor,2.164517482011062
LightGBM Regressor,1.3245258653573604
LightGBM Regressor,0.49804726301540625
LightGBM Regressor,1.0184291413909223
LightGBM Regressor,2.4777136384066973
LightGBM Regressor,1.9719853452891993
LightGBM Regressor,0.9949308126465911
LightGBM Regressor,2.9941534760757236
LightGBM Regressor,0.9467543962654541
LightGBM Regressor,1.6074241029474836
LightGBM Regressor,3.4160260649070993
LightGBM Regressor,2.543095824792722
LightGBM Regressor,1.4326213060646449
LightGBM Regressor,0.4968019561892645
LightGBM Regressor,1.5823341696829616
LightGBM Regressor,1.6016958087744184
LightGBM Regressor,1.4457384610280766
LightGBM Regressor,3.388209789386835
LightGBM Regressor,1.4430255054636099
LightGBM Regressor,1.2750694345418256
LightGBM Regressor,0.795382910901417
LightGBM Regressor,3.025189870184886
LightGBM Regressor,0.6528017017252863
LightGBM Regressor,1.534693155985169
LightGBM Regressor,0.7845943404683661
LightGBM Regressor,3.7877042110585846
LightGBM Regressor,2.579478139827649
LightGBM Regressor,0.49600955876658204
LightGBM Regressor,0.7461732562325122
LightGBM Regressor,0.9713692199789394
LightGBM Regressor,1.6424897983272237
LightGBM Regressor,2.368200884805306
LightGBM Regressor,1.785151382603139
LightGBM Regressor,1.0592826675987492
LightGBM Regressor,1.704614730849536
LightGBM Regressor,0.18067054367285518
LightGBM Regressor,1.606372774319083
LightGBM Regressor,6.678952549361463
LightGBM Regressor,1.9650084760217106
LightGBM Regressor,0.5786565068135773
LightGBM Regressor,1.5198644595357018
LightGBM Regressor,2.8215089415450536
LightGBM Regressor,1.0167208636684193
LightGBM Regressor,1.9409553493694762
LightGBM Regressor,0.15164108162514822
LightGBM Regressor,2.0100557954320104
LightGBM Regressor,0.4230339672917194
LightGBM Regressor,0.5743541950452057
LightGBM Regressor,0.8057531207381724
LightGBM Regressor,2.3541377749999546
LightGBM Regressor,4.508927344185613
LightGBM Regressor,1.1979198219847458
LightGBM Regressor,2.7554178350124836
LightGBM Regressor,1.1573766827707639
LightGBM Regressor,2.788652610789892
LightGBM Regressor,0.4035329924753045
LightGBM Regressor,2.001681179663871
LightGBM Regressor,0.437754022018384
LightGBM Regressor,1.453089388299575
LightGBM Regressor,1.736305789125577
LightGBM Regressor,0.8232076407397736
LightGBM Regressor,1.172774454030541
LightGBM Regressor,1.3263336134156651
LightGBM Regressor,0.7366062498768744
LightGBM Regressor,1.3436727136078603
LightGBM Regressor,0.7857731597249992
LightGBM Regressor,4.02834363970937
LightGBM Regressor,2.5523695609055643
LightGBM Regressor,1.1146928276542263
LightGBM Regressor,5.315216129726284
LightGBM Regressor,2.5161411185401077
LightGBM Regressor,0.8434826529689163
LightGBM Regressor,1.0884967839123032
LightGBM Regressor,1.9514392360872248
LightGBM Regressor,2.0382540909253644
LightGBM Regressor,1.0404291251064002
LightGBM Regressor,1.4146994114546958
LightGBM Regressor,7.741770950738886
LightGBM Regressor,0.5711960899281172
LightGBM Regressor,3.127790847695186
LightGBM Regressor,3.5446184460055745
LightGBM Regressor,0.6163608982368576
LightGBM Regressor,1.9281585957077927
LightGBM Regressor,3.4666283688902775
LightGBM Regressor,1.1489384439594181
LightGBM Regressor,0.4623649392426452
LightGBM Regressor,1.027649800888635
LightGBM Regressor,2.752219583227961
LightGBM Regressor,2.518696737361979
LightGBM Regressor,0.9326625578715367
LightGBM Regressor,2.036681342429663
LightGBM Regressor,2.071602424543064
LightGBM Regressor,2.496065009940933
LightGBM Regressor,2.4346784786831632
LightGBM Regressor,0.9238112211059397
LightGBM Regressor,0.37456152453631186
LightGBM Regressor,1.8603055300064537
LightGBM Regressor,1.7785180689844742
LightGBM Regressor,1.9903682493843204
LightGBM Regressor,1.9005041259698672
LightGBM Regressor,2.4117936155536395
LightGBM Regressor,2.0120558114413782
LightGBM Regressor,3.10509441522596
LightGBM Regressor,0.8021750833932316
LightGBM Regressor,2.018752894153602
LightGBM Regressor,1.1462616424996788
LightGBM Regressor,1.7867388765709995
LightGBM Regressor,3.1022887751855475
LightGBM Regressor,0.7985249978024564
LightGBM Regressor,1.1323077621023698
LightGBM Regressor,1.05207724898185
LightGBM Regressor,1.58844173090006
LightGBM Regressor,1.7600513757053098
LightGBM Regressor,0.9924888461976211
LightGBM Regressor,2.6791919828699684
LightGBM Regressor,2.2151903091999774
LightGBM Regressor,1.1212325601528639
LightGBM Regressor,1.8099413822203976
LightGBM Regressor,1.2720237315050533
LightGBM Regressor,1.1511830867395965
LightGBM Regressor,2.8087521517065968
LightGBM Regressor,0.47247122397389363
LightGBM Regressor,2.058105144058735
LightGBM Regressor,1.297252663490617
LightGBM Regressor,0.5718282577602583
LightGBM Regressor,3.417972129643232
LightGBM Regressor,3.199708930573705
LightGBM Regressor,3.2120894022378796
LightGBM Regressor,0.9608259608992997
LightGBM Regressor,2.200181880528535
LightGBM Regressor,1.2831969502251495
LightGBM Regressor,0.7636971846460276
LightGBM Regressor,2.182331993660661
LightGBM Regressor,3.050644319253837
LightGBM Regressor,4.055098310668244
LightGBM Regressor,0.8681138117755354
LightGBM Regressor,2.7706247882862893
LightGBM Regressor,1.5661375034486393
LightGBM Regressor,1.0059539158008448
LightGBM Regressor,0.9605682263212934
LightGBM Regressor,1.1232964713366038
LightGBM Regressor,1.394738027110156
LightGBM Regressor,2.2751909775407535
LightGBM Regressor,2.005752886837798
LightGBM Regressor,1.7869303000397838
LightGBM Regressor,1.8554147743662528
LightGBM Regressor,1.467001088446289
LightGBM Regressor,1.1594959357970689
LightGBM Regressor,1.7494169280041085
LightGBM Regressor,1.393255373553961
LightGBM Regressor,0.7171399123641176
LightGBM Regressor,0.7429622738838663
LightGBM Regressor,0.9678973638745245
LightGBM Regressor,0.4598721648203268
LightGBM Regressor,1.6894559735857075
LightGBM Regressor,2.67119136127099
LightGBM Regressor,2.994216406100188
LightGBM Regressor,1.7591914216442386
LightGBM Regressor,1.2779089354842854
LightGBM Regressor,2.136790038946738
LightGBM Regressor,1.7668270920900548
LightGBM Regressor,4.487334673676364
LightGBM Regressor,1.4577566071020072
LightGBM Regressor,2.320498971444322
LightGBM Regressor,1.6574833311910715
LightGBM Regressor,0.7278794047309263
LightGBM Regressor,3.025508511261685
LightGBM Regressor,0.8297895395476093
LightGBM Regressor,2.4395748917222813
LightGBM Regressor,0.5409963674689705
LightGBM Regressor,1.9123691879374163
LightGBM Regressor,1.8681595467223349
LightGBM Regressor,5.335578449789092
LightGBM Regressor,2.4191367021001957
LightGBM Regressor,1.3018426273365349
LightGBM Regressor,1.218974652680088
LightGBM Regressor,0.6160750966314076
LightGBM Regressor,1.3039651266026555
LightGBM Regressor,1.2009919126191644
LightGBM Regressor,1.1750813914810023
LightGBM Regressor,1.8949823349451536
LightGBM Regressor,1.4231129699833174
LightGBM Regressor,2.09689476297753
LightGBM Regressor,3.1057535373996816
LightGBM Regressor,3.365312507110218
LightGBM Regressor,1.7433667314295407
LightGBM Regressor,0.8292232377934464
LightGBM Regressor,1.4400666510408173
LightGBM Regressor,2.2936210922166023
LightGBM Regressor,1.1153187986365434
LightGBM Regressor,1.1778678010348143
LightGBM Regressor,0.5878203818922041
LightGBM Regressor,0.8263851757402458
LightGBM Regressor,0.8389359592302469
LightGBM Regressor,0.6140783244048078
LightGBM Regressor,1.7830032727734992
LightGBM Regressor,2.025107049827719
LightGBM Regressor,0.5932439863685499
LightGBM Regressor,1.9801420321346659
LightGBM Regressor,0.32466297729200067
LightGBM Regressor,1.7485254746963101
LightGBM Regressor,0.24989106727350707
LightGBM Regressor,1.238317702952839
LightGBM Regressor,0.8322313405643011
LightGBM Regressor,0.3900662959043133
LightGBM Regressor,2.678692107913336
LightGBM Regressor,2.0618361085966193
LightGBM Regressor,0.8331217532982764
LightGBM Regressor,0.9339382581155546
LightGBM Regressor,0.6330948583416299
LightGBM Regressor,1.612007001949077
LightGBM Regressor,4.5082879998862815
LightGBM Regressor,1.11450883981842
LightGBM Regressor,3.041592269742653
LightGBM Regressor,2.572605591396543
LightGBM Regressor,1.2202234015519176
LightGBM Regressor,0.4193148015487721
LightGBM Regressor,1.7273755096491543
LightGBM Regressor,1.670154888485467
